,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Usp48.1,2.60E-23,0.515513666,0.288,0.259,6.97E-19,5,Usp48
Cadm2.2,2.73E-23,0.892502074,0.329,0.28,7.34E-19,5,Cadm2
Atp2b1.3,3.10E-23,0.367904622,0.579,0.655,8.33E-19,5,Atp2b1
Zfp148.2,3.13E-23,0.275160755,0.397,0.476,8.41E-19,5,Zfp148
Drg1.1,3.24E-23,0.454277757,0.25,0.266,8.70E-19,5,Drg1
Ktn1.1,3.34E-23,0.10318499,0.296,0.423,8.97E-19,5,Ktn1
Rngtt.2,3.57E-23,0.41816017,0.277,0.303,9.57E-19,5,Rngtt
Pik3cg.3,4.64E-23,-0.656198716,0.076,0.271,1.24E-18,5,Pik3cg
Rasal3.1,4.95E-23,0.40612068,0.247,0.258,1.33E-18,5,Rasal3
Nr2c2,5.07E-23,0.474368746,0.334,0.346,1.36E-18,5,Nr2c2
Ptpre.1,5.19E-23,0.126689253,0.236,0.352,1.39E-18,5,Ptpre
Creb1,5.20E-23,0.4430563,0.326,0.353,1.39E-18,5,Creb1
Zfand3.1,6.21E-23,-0.338118229,0.397,0.636,1.67E-18,5,Zfand3
Ppp1r21.3,6.22E-23,-0.656921564,0.125,0.346,1.67E-18,5,Ppp1r21
Ambra1.1,6.91E-23,0.263621315,0.459,0.541,1.85E-18,5,Ambra1
Ankhd1.4,7.83E-23,0.231517298,0.416,0.516,2.10E-18,5,Ankhd1
Tle4.1,7.84E-23,0.61020145,0.402,0.365,2.10E-18,5,Tle4
Ythdc1.1,9.05E-23,0.423742198,0.326,0.338,2.43E-18,5,Ythdc1
Ago3.2,1.03E-22,-0.519070297,0.196,0.43,2.76E-18,5,Ago3
Pak2.1,1.04E-22,0.321706372,0.378,0.432,2.79E-18,5,Pak2
Baz1a.1,1.05E-22,0.494336474,0.283,0.288,2.81E-18,5,Baz1a
Prpf4b.1,1.06E-22,0.360289442,0.446,0.509,2.86E-18,5,Prpf4b
Dgkz.3,1.13E-22,-0.599292043,0.185,0.423,3.04E-18,5,Dgkz
Herc1.2,1.21E-22,0.27967779,0.418,0.489,3.26E-18,5,Herc1
Usp8.2,1.24E-22,-0.62273564,0.16,0.393,3.33E-18,5,Usp8
Lims1.2,1.43E-22,-0.497345428,0.37,0.627,3.84E-18,5,Lims1
Rnf130.1,1.52E-22,-0.491798435,0.16,0.375,4.07E-18,5,Rnf130
Zmiz1.1,1.53E-22,-0.383410713,0.361,0.605,4.10E-18,5,Zmiz1
Dcakd.3,1.77E-22,-0.871636516,0.087,0.304,4.74E-18,5,Dcakd
Grb2.4,1.77E-22,-0.424492875,0.293,0.533,4.76E-18,5,Grb2
Rnf111,1.84E-22,-0.158714731,0.231,0.403,4.93E-18,5,Rnf111
Usp47,1.88E-22,0.297373661,0.226,0.292,5.04E-18,5,Usp47
Ttr.2,1.96E-22,0.77659428,0.258,0.229,5.26E-18,5,Ttr
Prex1.3,1.99E-22,-0.121645586,0.386,0.58,5.34E-18,5,Prex1
Mier1.1,2.04E-22,0.464003529,0.302,0.323,5.46E-18,5,Mier1
Elf1.1,2.22E-22,0.501517307,0.416,0.416,5.95E-18,5,Elf1
Relch.3,2.24E-22,0.171972013,0.288,0.374,6.00E-18,5,Relch
Peli1.3,2.35E-22,0.441941141,0.478,0.51,6.29E-18,5,Peli1
Mycbp2.2,2.46E-22,0.194754093,0.685,0.811,6.60E-18,5,Mycbp2
Bcl9.3,2.61E-22,-0.786631837,0.06,0.253,6.99E-18,5,Bcl9
Lcp2,2.86E-22,0.491045445,0.427,0.436,7.68E-18,5,Lcp2
4930444A19Rik.3,3.06E-22,0.582272663,0.41,0.403,8.20E-18,5,4930444A19Rik
Dram2.3,3.32E-22,-0.717932958,0.062,0.255,8.90E-18,5,Dram2
Fam91a1.3,3.33E-22,-0.774475822,0.106,0.327,8.94E-18,5,Fam91a1
Huwe1,3.50E-22,0.230293953,0.399,0.489,9.39E-18,5,Huwe1
Tmem243.1,3.84E-22,-0.298318699,0.201,0.4,1.03E-17,5,Tmem243
Ep400.1,4.11E-22,0.389838593,0.291,0.32,1.10E-17,5,Ep400
Tcf20,4.14E-22,0.385315396,0.367,0.413,1.11E-17,5,Tcf20
R3hdm2.1,4.26E-22,-0.278230564,0.272,0.477,1.14E-17,5,R3hdm2
Usp25.2,4.30E-22,0.423045842,0.296,0.324,1.15E-17,5,Usp25
Chd2,4.96E-22,0.430239307,0.5,0.531,1.33E-17,5,Chd2
Rasa1.3,5.60E-22,0.27548045,0.34,0.413,1.50E-17,5,Rasa1
Myo9b.3,6.11E-22,-0.421788053,0.226,0.448,1.64E-17,5,Myo9b
Tax1bp1,6.23E-22,0.514446276,0.258,0.248,1.67E-17,5,Tax1bp1
Rps6ka1.3,6.34E-22,-0.588940309,0.125,0.333,1.70E-17,5,Rps6ka1
Ubac2.2,6.89E-22,0.569034882,0.378,0.354,1.85E-17,5,Ubac2
Rb1.2,7.26E-22,0.238040108,0.356,0.445,1.95E-17,5,Rb1
Paxbp1.3,7.71E-22,0.158269996,0.236,0.337,2.07E-17,5,Paxbp1
Psme4.1,7.72E-22,-0.127128896,0.255,0.425,2.07E-17,5,Psme4
Krcc1,9.22E-22,-0.301256304,0.101,0.251,2.47E-17,5,Krcc1
Fbxo11.1,9.34E-22,0.29679571,0.38,0.451,2.51E-17,5,Fbxo11
Rap1b,9.43E-22,-0.197628138,0.223,0.403,2.53E-17,5,Rap1b
Phip.4,9.78E-22,0.405404658,0.418,0.46,2.62E-17,5,Phip
Clint1.2,1.02E-21,0.231963853,0.432,0.532,2.74E-17,5,Clint1
Sgms1.2,1.09E-21,0.39081629,0.318,0.373,2.93E-17,5,Sgms1
Cdk13,1.10E-21,0.286728723,0.413,0.479,2.94E-17,5,Cdk13
Abcg1.3,1.13E-21,-0.558198251,0.12,0.322,3.04E-17,5,Abcg1
Bbx.3,1.14E-21,0.624201917,0.28,0.255,3.07E-17,5,Bbx
Git2.3,1.15E-21,-0.468978063,0.296,0.537,3.10E-17,5,Git2
Slc38a9.1,1.17E-21,-0.377382474,0.144,0.336,3.13E-17,5,Slc38a9
Cradd.1,1.17E-21,-0.315986238,0.193,0.391,3.13E-17,5,Cradd
Arrb2.2,1.28E-21,-0.430453954,0.101,0.273,3.44E-17,5,Arrb2
Dclre1c.3,1.34E-21,-0.776906314,0.071,0.27,3.58E-17,5,Dclre1c
Acss1.3,1.56E-21,-0.787281594,0.106,0.324,4.18E-17,5,Acss1
Gpcpd1,1.56E-21,0.481795675,0.264,0.3,4.20E-17,5,Gpcpd1
Itgav.4,1.58E-21,-0.545237277,0.182,0.406,4.25E-17,5,Itgav
Abl1.3,1.70E-21,-0.81386305,0.147,0.381,4.56E-17,5,Abl1
Fubp1.1,1.86E-21,0.271390032,0.375,0.453,4.98E-17,5,Fubp1
Senp7.1,2.62E-21,0.435538648,0.247,0.259,7.03E-17,5,Senp7
Ubl3.2,2.79E-21,-0.4668011,0.163,0.368,7.49E-17,5,Ubl3
Ewsr1.1,3.21E-21,-0.242549487,0.285,0.486,8.62E-17,5,Ewsr1
Ccm2.2,3.37E-21,0.540834885,0.258,0.251,9.05E-17,5,Ccm2
Nrp2.2,3.54E-21,-0.816896999,0.06,0.252,9.51E-17,5,Nrp2
Itsn2.1,3.57E-21,0.255792832,0.391,0.481,9.59E-17,5,Itsn2
Pign.1,3.74E-21,-0.642234812,0.13,0.343,1.00E-16,5,Pign
Osbpl9.3,3.78E-21,-0.480055464,0.215,0.442,1.01E-16,5,Osbpl9
Zzef1,4.00E-21,0.369010493,0.247,0.275,1.07E-16,5,Zzef1
Spop.1,4.25E-21,-0.30147661,0.231,0.428,1.14E-16,5,Spop
Susd6.4,4.25E-21,0.377260624,0.418,0.477,1.14E-16,5,Susd6
Zbtb20.1,4.30E-21,0.445700828,0.823,0.868,1.15E-16,5,Zbtb20
Cdk8.2,4.49E-21,-0.104320615,0.22,0.371,1.21E-16,5,Cdk8
Slc16a10.3,4.58E-21,-0.49254842,0.092,0.28,1.23E-16,5,Slc16a10
AY036118.2,5.06E-21,0.258598048,0.734,0.82,1.36E-16,5,AY036118
Tet3.1,5.15E-21,-0.431660641,0.242,0.464,1.38E-16,5,Tet3
Rbm26.2,5.27E-21,-0.388647165,0.332,0.563,1.41E-16,5,Rbm26
Pibf1,5.43E-21,0.281535834,0.293,0.359,1.46E-16,5,Pibf1
Ppp4r1,5.63E-21,-0.30634435,0.128,0.302,1.51E-16,5,Ppp4r1
Srcap,5.65E-21,0.20470283,0.242,0.304,1.52E-16,5,Srcap
Arhgap31.1,5.89E-21,-0.556911386,0.128,0.332,1.58E-16,5,Arhgap31
Cflar.3,6.41E-21,-0.498720577,0.255,0.489,1.72E-16,5,Cflar
Luc7l3.1,6.77E-21,0.11072423,0.315,0.437,1.82E-16,5,Luc7l3
Rabep1.4,6.94E-21,-0.310095512,0.296,0.507,1.86E-16,5,Rabep1
Usp9x.1,7.28E-21,-0.146968859,0.264,0.435,1.95E-16,5,Usp9x
Dcaf8,7.30E-21,-0.104390479,0.144,0.272,1.96E-16,5,Dcaf8
Stat3.2,7.38E-21,0.376568793,0.258,0.309,1.98E-16,5,Stat3
Kmt2e,7.55E-21,0.344684047,0.473,0.527,2.03E-16,5,Kmt2e
Nup98.1,7.57E-21,0.184594056,0.207,0.292,2.03E-16,5,Nup98
Atp9b.2,8.21E-21,-0.189356098,0.293,0.485,2.20E-16,5,Atp9b
Phkb,8.61E-21,-0.324413339,0.207,0.394,2.31E-16,5,Phkb
Zdhhc20.1,8.84E-21,0.361056827,0.345,0.378,2.37E-16,5,Zdhhc20
Pi4ka.2,8.89E-21,0.496705216,0.293,0.286,2.38E-16,5,Pi4ka
Ubr2,8.95E-21,0.428877664,0.329,0.337,2.40E-16,5,Ubr2
Galnt10.2,9.08E-21,0.396494094,0.228,0.261,2.44E-16,5,Galnt10
Bptf,9.18E-21,0.299102861,0.383,0.435,2.46E-16,5,Bptf
Gtdc1.1,9.25E-21,-0.378168522,0.31,0.543,2.48E-16,5,Gtdc1
Map2k1.1,9.37E-21,-0.517837715,0.114,0.305,2.51E-16,5,Map2k1
Rictor,1.06E-20,0.48509552,0.264,0.239,2.84E-16,5,Rictor
Neat1.4,1.09E-20,0.813528986,0.372,0.308,2.93E-16,5,Neat1
Washc4.1,1.13E-20,-0.436040079,0.166,0.363,3.02E-16,5,Washc4
Hmbox1.1,1.15E-20,-0.31124801,0.141,0.309,3.10E-16,5,Hmbox1
Tial1.1,1.16E-20,-0.107249742,0.193,0.337,3.10E-16,5,Tial1
Ubr1,1.39E-20,0.408263155,0.272,0.288,3.74E-16,5,Ubr1
Ddx5,1.40E-20,0.351277303,0.791,0.86,3.77E-16,5,Ddx5
Tmem273.3,1.47E-20,-0.48398582,0.092,0.265,3.93E-16,5,Tmem273
Ust.1,1.52E-20,0.696476706,0.28,0.22,4.08E-16,5,Ust
Ccdc88a.3,1.53E-20,-0.490282,0.12,0.312,4.10E-16,5,Ccdc88a
Hltf,1.57E-20,-0.488111033,0.152,0.354,4.22E-16,5,Hltf
Fndc3a.4,1.59E-20,0.194032632,0.307,0.41,4.27E-16,5,Fndc3a
Snx10.3,1.67E-20,-0.515526116,0.103,0.29,4.48E-16,5,Snx10
Gphn.1,1.68E-20,0.461564327,0.489,0.509,4.51E-16,5,Gphn
Cers6.4,1.78E-20,-0.328271944,0.177,0.374,4.77E-16,5,Cers6
Tenm2.2,1.80E-20,1.264883803,0.291,0.242,4.83E-16,5,Tenm2
Fyb.3,1.80E-20,-0.23656993,0.641,0.844,4.84E-16,5,Fyb
Tpm3.1,1.85E-20,-0.365831082,0.234,0.438,4.96E-16,5,Tpm3
Wls.1,1.94E-20,-0.675849478,0.136,0.354,5.22E-16,5,Wls
Fkbp5.3,2.12E-20,-0.708048502,0.193,0.425,5.70E-16,5,Fkbp5
Phactr2.3,2.14E-20,-0.304778178,0.16,0.338,5.74E-16,5,Phactr2
Slc38a6.4,2.19E-20,-0.905444589,0.068,0.262,5.87E-16,5,Slc38a6
Ikbkb,2.23E-20,0.231490822,0.223,0.275,5.98E-16,5,Ikbkb
Vps13b.2,2.32E-20,0.345016521,0.511,0.564,6.23E-16,5,Vps13b
Gnb1.2,2.45E-20,-0.158298805,0.261,0.427,6.58E-16,5,Gnb1
Fam168a.2,2.64E-20,-0.300135127,0.215,0.409,7.10E-16,5,Fam168a
Abcb1b.1,2.74E-20,-0.739423938,0.071,0.258,7.35E-16,5,Abcb1b
Rps6kc1.2,2.82E-20,-0.722047253,0.084,0.282,7.58E-16,5,Rps6kc1
Xpo7,2.92E-20,0.523774168,0.293,0.287,7.85E-16,5,Xpo7
Pum1.1,3.03E-20,0.284645074,0.321,0.376,8.14E-16,5,Pum1
Akap9,3.12E-20,0.364041481,0.285,0.323,8.38E-16,5,Akap9
Arpc2.3,3.15E-20,0.378642291,0.364,0.395,8.46E-16,5,Arpc2
Wdr33,3.55E-20,0.200068961,0.337,0.425,9.52E-16,5,Wdr33
Daam1.2,3.58E-20,-0.810913044,0.076,0.273,9.60E-16,5,Daam1
Smg1,3.60E-20,0.247991051,0.465,0.55,9.66E-16,5,Smg1
Adam10.3,4.05E-20,-0.271133561,0.226,0.426,1.09E-15,5,Adam10
Ifnar2.1,4.58E-20,-0.155190007,0.226,0.402,1.23E-15,5,Ifnar2
Rc3h1.1,4.98E-20,0.317911939,0.255,0.307,1.34E-15,5,Rc3h1
Lpcat3.1,5.46E-20,-0.80304288,0.062,0.25,1.46E-15,5,Lpcat3
Spred1.1,5.99E-20,-0.793833067,0.087,0.288,1.61E-15,5,Spred1
Prpf40a,6.05E-20,0.213628355,0.242,0.312,1.62E-15,5,Prpf40a
Dnajb14.3,6.28E-20,-0.735155136,0.076,0.264,1.69E-15,5,Dnajb14
Pnisr.2,6.44E-20,0.224701068,0.459,0.552,1.73E-15,5,Pnisr
Oga,6.50E-20,0.393036345,0.329,0.353,1.74E-15,5,Oga
Cnot4.1,6.80E-20,0.108601219,0.413,0.539,1.82E-15,5,Cnot4
Skil.2,7.47E-20,-0.577181727,0.152,0.366,2.00E-15,5,Skil
Atp6v1b2.3,7.50E-20,-0.398322244,0.109,0.285,2.01E-15,5,Atp6v1b2
Wdr37.2,7.65E-20,0.187510463,0.204,0.282,2.05E-15,5,Wdr37
Rab8b.2,7.71E-20,0.273801237,0.465,0.536,2.07E-15,5,Rab8b
Crlf3.1,8.58E-20,-0.166009304,0.31,0.499,2.30E-15,5,Crlf3
Pcmtd1.1,9.49E-20,-0.175015706,0.217,0.372,2.55E-15,5,Pcmtd1
Gm17231.3,1.10E-19,-0.608561197,0.09,0.273,2.95E-15,5,Gm17231
Ncoa3.2,1.10E-19,-0.357126862,0.234,0.439,2.95E-15,5,Ncoa3
Tmem131l,1.11E-19,0.392371307,0.253,0.291,2.97E-15,5,Tmem131l
Tmsb4x.1,1.16E-19,-0.243858429,0.296,0.51,3.12E-15,5,Tmsb4x
Krit1,1.17E-19,0.415306914,0.261,0.273,3.14E-15,5,Krit1
Rbm39.1,1.31E-19,0.241640516,0.745,0.833,3.51E-15,5,Rbm39
Erbin,1.34E-19,-0.103167006,0.34,0.509,3.61E-15,5,Erbin
Cmss1.2,1.35E-19,0.278184775,0.427,0.507,3.63E-15,5,Cmss1
Fry.3,1.37E-19,0.396838277,0.274,0.328,3.69E-15,5,Fry
Acaca.4,1.44E-19,-0.922805885,0.139,0.357,3.87E-15,5,Acaca
Rtn3.2,1.45E-19,-0.301067004,0.38,0.599,3.88E-15,5,Rtn3
Aim2.2,1.59E-19,-0.332514019,0.247,0.448,4.26E-15,5,Aim2
Celf1.2,1.61E-19,0.10863603,0.416,0.546,4.32E-15,5,Celf1
Naip2.2,1.67E-19,-0.683950713,0.092,0.286,4.49E-15,5,Naip2
Rnf213.4,1.68E-19,0.706843709,0.326,0.305,4.50E-15,5,Rnf213
Trf.2,1.71E-19,-0.41464621,0.125,0.299,4.60E-15,5,Trf
Vps13c.3,1.73E-19,-0.594738585,0.231,0.461,4.65E-15,5,Vps13c
Vav1.2,1.79E-19,-0.456794363,0.185,0.39,4.81E-15,5,Vav1
Mtmr3.1,1.96E-19,-0.118529407,0.323,0.495,5.26E-15,5,Mtmr3
Mdm4,2.25E-19,0.266289163,0.318,0.379,6.04E-15,5,Mdm4
Tnks2.1,2.33E-19,0.153329165,0.272,0.353,6.26E-15,5,Tnks2
Plp1,2.40E-19,0.709532266,0.266,0.216,6.44E-15,5,Plp1
Kdm2a.2,2.46E-19,-0.123726012,0.326,0.501,6.59E-15,5,Kdm2a
Bod1l.1,2.47E-19,0.175426654,0.223,0.302,6.63E-15,5,Bod1l
Fam117b.2,3.01E-19,-0.470924831,0.158,0.352,8.09E-15,5,Fam117b
Fbxl20,3.04E-19,-0.18411734,0.247,0.42,8.17E-15,5,Fbxl20
Plekhm3.2,3.08E-19,-0.222680638,0.272,0.458,8.26E-15,5,Plekhm3
Prkg1.3,3.15E-19,-0.914004302,0.095,0.291,8.44E-15,5,Prkg1
Kdm2b.3,3.15E-19,-0.641498909,0.111,0.306,8.46E-15,5,Kdm2b
Herc4.2,3.18E-19,0.400838217,0.372,0.407,8.53E-15,5,Herc4
Rasa3.2,3.76E-19,0.123504082,0.19,0.283,1.01E-14,5,Rasa3
Eif4g3,3.84E-19,-0.115309425,0.424,0.613,1.03E-14,5,Eif4g3
Stxbp5,4.13E-19,-0.212577045,0.182,0.349,1.11E-14,5,Stxbp5
Akap8l.3,4.26E-19,-0.210777433,0.315,0.51,1.14E-14,5,Akap8l
Nbea.3,4.48E-19,-0.215011954,0.207,0.386,1.20E-14,5,Nbea
Selplg.4,4.67E-19,-0.590347006,0.34,0.579,1.25E-14,5,Selplg
Zfp638,4.74E-19,0.148501377,0.383,0.499,1.27E-14,5,Zfp638
Eea1.3,5.15E-19,0.116519076,0.166,0.251,1.38E-14,5,Eea1
Cbl.1,5.16E-19,0.231611559,0.364,0.448,1.38E-14,5,Cbl
Tlk2,5.38E-19,0.42523954,0.277,0.274,1.44E-14,5,Tlk2
Ap3b1.2,5.42E-19,-0.368546788,0.304,0.52,1.45E-14,5,Ap3b1
Tnpo3,5.51E-19,0.292244619,0.22,0.266,1.48E-14,5,Tnpo3
Prcp.1,5.62E-19,-0.623725525,0.076,0.253,1.51E-14,5,Prcp
Ptbp3.3,5.85E-19,0.103048018,0.378,0.505,1.57E-14,5,Ptbp3
Chchd3.1,6.11E-19,0.361839106,0.285,0.318,1.64E-14,5,Chchd3
Gm15283.4,6.14E-19,-0.791059914,0.109,0.31,1.65E-14,5,Gm15283
Med13l.1,6.37E-19,-0.207357055,0.318,0.509,1.71E-14,5,Med13l
Lgals9.2,6.47E-19,-0.725083288,0.101,0.298,1.74E-14,5,Lgals9
St3gal6.3,6.70E-19,-0.483307012,0.302,0.534,1.80E-14,5,St3gal6
Vps41.2,6.79E-19,-0.185650449,0.196,0.347,1.82E-14,5,Vps41
Ptbp2.1,6.84E-19,-0.333176093,0.155,0.327,1.83E-14,5,Ptbp2
Dhx9.1,7.59E-19,-0.442722079,0.193,0.389,2.04E-14,5,Dhx9
Cnot2.2,7.74E-19,-0.558056421,0.272,0.503,2.08E-14,5,Cnot2
Insr.1,8.05E-19,-0.370222035,0.188,0.374,2.16E-14,5,Insr
Notch2.2,8.62E-19,-0.219835526,0.198,0.364,2.31E-14,5,Notch2
Memo1.2,8.75E-19,-0.302041431,0.149,0.311,2.35E-14,5,Memo1
Ppp2r5c.1,9.11E-19,0.204984258,0.351,0.432,2.44E-14,5,Ppp2r5c
Srek1.1,9.29E-19,-0.268262013,0.207,0.388,2.49E-14,5,Srek1
Gpbp1,9.39E-19,0.332656137,0.283,0.303,2.52E-14,5,Gpbp1
Kif13a.1,9.61E-19,-0.644349428,0.095,0.286,2.58E-14,5,Kif13a
Ikzf1.3,1.12E-18,-0.213921799,0.647,0.838,3.01E-14,5,Ikzf1
Smurf1.1,1.15E-18,-0.647898755,0.111,0.306,3.08E-14,5,Smurf1
Ythdf3,1.20E-18,0.141329621,0.266,0.358,3.21E-14,5,Ythdf3
Trpc4ap.1,1.23E-18,-0.19346507,0.168,0.313,3.30E-14,5,Trpc4ap
Srsf7.1,1.26E-18,0.203780681,0.345,0.418,3.38E-14,5,Srsf7
Wnk1.3,1.28E-18,-0.29015778,0.614,0.816,3.44E-14,5,Wnk1
Dync1h1,1.38E-18,0.315121344,0.217,0.251,3.70E-14,5,Dync1h1
4632427E13Rik.1,1.46E-18,-0.156328555,0.16,0.296,3.92E-14,5,4632427E13Rik
Dgkd.1,1.56E-18,-0.197561786,0.356,0.551,4.19E-14,5,Dgkd
Suclg2.2,1.60E-18,-0.370359129,0.163,0.339,4.28E-14,5,Suclg2
Nipbl,1.69E-18,0.22303745,0.573,0.663,4.53E-14,5,Nipbl
Elf4,1.77E-18,0.469509341,0.329,0.326,4.74E-14,5,Elf4
Pbrm1,1.79E-18,0.146404218,0.255,0.341,4.80E-14,5,Pbrm1
Gapvd1.2,1.80E-18,-0.272620456,0.236,0.416,4.83E-14,5,Gapvd1
Exoc6b.1,1.81E-18,-0.144327203,0.318,0.495,4.85E-14,5,Exoc6b
Fbxl17.2,1.82E-18,-0.301041366,0.533,0.744,4.88E-14,5,Fbxl17
Dlgap1,1.91E-18,0.810682026,0.264,0.191,5.11E-14,5,Dlgap1
Nfkb1.3,1.94E-18,-0.238912336,0.383,0.585,5.20E-14,5,Nfkb1
Atxn2,1.94E-18,-0.594414658,0.158,0.366,5.21E-14,5,Atxn2
Trip12.1,2.09E-18,0.111583408,0.405,0.522,5.61E-14,5,Trip12
Znrf3.3,2.11E-18,0.651409643,0.304,0.242,5.65E-14,5,Znrf3
Sema4d.1,2.21E-18,0.397757923,0.329,0.355,5.93E-14,5,Sema4d
Mapk14.3,2.44E-18,-0.449917769,0.247,0.463,6.54E-14,5,Mapk14
Ankfy1.1,2.48E-18,-0.276710591,0.198,0.374,6.65E-14,5,Ankfy1
Ubn2.1,2.50E-18,-0.126539835,0.402,0.583,6.70E-14,5,Ubn2
Smad7.2,2.62E-18,-0.112723117,0.188,0.32,7.04E-14,5,Smad7
Strbp.1,2.64E-18,0.356723368,0.399,0.449,7.09E-14,5,Strbp
Tab2.1,2.89E-18,0.194731243,0.31,0.386,7.76E-14,5,Tab2
Lrp6.3,2.93E-18,-0.512262683,0.13,0.312,7.87E-14,5,Lrp6
Rgl2.2,2.97E-18,-0.408841973,0.103,0.267,7.97E-14,5,Rgl2
Hnrnpr.1,3.14E-18,0.539067688,0.269,0.237,8.43E-14,5,Hnrnpr
Wwp2,3.32E-18,0.233588611,0.198,0.25,8.90E-14,5,Wwp2
Cmtm7.3,3.70E-18,-0.585768709,0.128,0.321,9.94E-14,5,Cmtm7
Tm6sf1.3,3.73E-18,-0.372557687,0.139,0.309,1.00E-13,5,Tm6sf1
Ppp4r3a.1,3.73E-18,0.421170514,0.253,0.257,1.00E-13,5,Ppp4r3a
Slc16a6.3,3.74E-18,-0.346098474,0.177,0.352,1.00E-13,5,Slc16a6
Hspa4.1,3.87E-18,0.258457428,0.217,0.264,1.04E-13,5,Hspa4
Tspan14.3,3.89E-18,-0.41136751,0.217,0.417,1.04E-13,5,Tspan14
Chd6.1,3.89E-18,0.40293856,0.37,0.39,1.04E-13,5,Chd6
Setd5,3.90E-18,0.142158598,0.424,0.533,1.05E-13,5,Setd5
Ppp4r3b,4.13E-18,0.368431534,0.245,0.264,1.11E-13,5,Ppp4r3b
Map2k4,4.20E-18,0.283878469,0.247,0.288,1.13E-13,5,Map2k4
Ppp6r3,4.62E-18,0.397848493,0.334,0.348,1.24E-13,5,Ppp6r3
Man1a.2,4.71E-18,0.232836707,0.334,0.443,1.26E-13,5,Man1a
Clip1.1,4.85E-18,-0.183954551,0.207,0.355,1.30E-13,5,Clip1
Ralgapa1.2,4.89E-18,0.413747529,0.41,0.418,1.31E-13,5,Ralgapa1
Fam219a.2,5.69E-18,-0.777918748,0.092,0.283,1.53E-13,5,Fam219a
Canx,5.88E-18,-0.346033026,0.168,0.341,1.58E-13,5,Canx
Etnk1.3,6.29E-18,0.525678991,0.34,0.305,1.69E-13,5,Etnk1
Capzb,6.41E-18,-0.413654161,0.212,0.408,1.72E-13,5,Capzb
Atxn7.1,6.83E-18,-0.197511066,0.236,0.408,1.83E-13,5,Atxn7
Cdkal1.3,7.07E-18,-0.278368585,0.332,0.528,1.90E-13,5,Cdkal1
Snx6.2,8.22E-18,-0.332780434,0.144,0.308,2.21E-13,5,Snx6
Evl.2,8.24E-18,-0.200098875,0.361,0.544,2.21E-13,5,Evl
Rfx3.2,8.28E-18,0.508333585,0.302,0.297,2.22E-13,5,Rfx3
Arhgef6.2,8.47E-18,0.238085715,0.228,0.286,2.27E-13,5,Arhgef6
Klf3.2,8.69E-18,-0.642137042,0.103,0.291,2.33E-13,5,Klf3
Arhgef2.2,9.00E-18,-0.166025351,0.16,0.291,2.41E-13,5,Arhgef2
Smarca2.2,9.56E-18,-0.104163214,0.285,0.445,2.57E-13,5,Smarca2
Braf.1,9.62E-18,0.332256148,0.269,0.31,2.58E-13,5,Braf
Pnn.1,9.92E-18,0.30386744,0.288,0.336,2.66E-13,5,Pnn
Morf4l1,1.03E-17,0.307991048,0.245,0.277,2.77E-13,5,Morf4l1
Nedd4l.1,1.06E-17,-0.503053134,0.168,0.366,2.86E-13,5,Nedd4l
Kansl1l,1.09E-17,-0.460960979,0.283,0.497,2.93E-13,5,Kansl1l
Nr3c2.1,1.22E-17,0.129137278,0.25,0.356,3.26E-13,5,Nr3c2
AW554918.2,1.25E-17,0.223634552,0.261,0.335,3.35E-13,5,AW554918
Elf2.3,1.25E-17,-0.214231309,0.245,0.422,3.37E-13,5,Elf2
Phf21a.1,1.26E-17,0.335015188,0.56,0.621,3.38E-13,5,Phf21a
Mlxip.1,1.31E-17,-0.114961523,0.207,0.344,3.52E-13,5,Mlxip
Sltm,1.32E-17,0.290255965,0.361,0.408,3.54E-13,5,Sltm
Rab10,1.41E-17,0.44947951,0.405,0.386,3.80E-13,5,Rab10
Lrba.3,1.42E-17,0.615130369,0.446,0.387,3.80E-13,5,Lrba
Slf2.2,1.48E-17,-0.28636434,0.198,0.365,3.98E-13,5,Slf2
Eps15.4,1.51E-17,-0.160941013,0.182,0.321,4.05E-13,5,Eps15
Zfp652.3,1.64E-17,-0.352908853,0.386,0.599,4.41E-13,5,Zfp652
Trappc9.1,1.70E-17,0.143868539,0.269,0.366,4.56E-13,5,Trappc9
Arid1a.3,1.72E-17,0.10798645,0.399,0.506,4.62E-13,5,Arid1a
Riok3.2,1.80E-17,0.150941729,0.198,0.27,4.84E-13,5,Riok3
Btaf1,1.91E-17,-0.141872872,0.215,0.357,5.13E-13,5,Btaf1
Setd3.1,1.98E-17,-0.474190108,0.16,0.347,5.30E-13,5,Setd3
Cwf19l2,2.02E-17,-0.153433728,0.19,0.326,5.42E-13,5,Cwf19l2
Evi5.2,2.07E-17,-0.618317575,0.101,0.284,5.55E-13,5,Evi5
Apoe.3,2.08E-17,-0.666119117,0.087,0.262,5.57E-13,5,Apoe
Tsc22d2.1,2.09E-17,-0.452071339,0.144,0.326,5.60E-13,5,Tsc22d2
Dlg1.1,2.10E-17,0.483064479,0.378,0.355,5.63E-13,5,Dlg1
Tbl1xr1,2.27E-17,-0.262875498,0.304,0.491,6.09E-13,5,Tbl1xr1
Tpr.1,2.42E-17,0.357719838,0.367,0.402,6.51E-13,5,Tpr
Myo5a.4,2.52E-17,-0.899117687,0.179,0.393,6.77E-13,5,Myo5a
Nrd1,2.58E-17,0.290886564,0.285,0.325,6.92E-13,5,Nrd1
