,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Sytl2.4,6.81E-10,-0.609486197,0.35,0.587,1.83E-05,6,Sytl2
Wapl,6.89E-10,0.7198662,0.432,0.307,1.85E-05,6,Wapl
Cyp2j12.4,7.04E-10,-0.881670092,0.093,0.279,1.89E-05,6,Cyp2j12
Mga,7.10E-10,0.819956525,0.377,0.213,1.91E-05,6,Mga
Arsg.3,7.36E-10,-0.770088787,0.158,0.375,1.98E-05,6,Arsg
Cul1.1,7.38E-10,0.642745954,0.464,0.351,1.98E-05,6,Cul1
Atp13a3,7.91E-10,0.779051992,0.279,0.154,2.12E-05,6,Atp13a3
Mta3.2,7.91E-10,-0.673623678,0.158,0.375,2.12E-05,6,Mta3
Nucks1,7.99E-10,0.732762318,0.311,0.147,2.14E-05,6,Nucks1
Synj2.3,8.42E-10,-0.669677025,0.29,0.516,2.26E-05,6,Synj2
Kcna1,9.10E-10,-0.749188398,0.279,0.504,2.44E-05,6,Kcna1
Grm7.3,9.40E-10,-0.844498267,0.339,0.566,2.52E-05,6,Grm7
Ralgapa1.1,1.00E-09,0.459656495,0.503,0.508,2.69E-05,6,Ralgapa1
Phf12,1.06E-09,0.731204771,0.393,0.228,2.84E-05,6,Phf12
Arhgap35.2,1.08E-09,0.735329594,0.437,0.28,2.89E-05,6,Arhgap35
Ldlrad4.1,1.11E-09,-0.496928276,0.137,0.339,2.98E-05,6,Ldlrad4
Sh3d19.1,1.19E-09,-0.450663755,0.475,0.703,3.19E-05,6,Sh3d19
Foxo3,1.19E-09,0.747202743,0.284,0.126,3.20E-05,6,Foxo3
Tafa5.4,1.23E-09,0.545648582,0.492,0.462,3.30E-05,6,Tafa5
Psmc6.1,1.34E-09,0.704782968,0.366,0.188,3.59E-05,6,Psmc6
Mkln1.1,1.43E-09,0.628974664,0.541,0.416,3.82E-05,6,Mkln1
Kmt2e,1.47E-09,0.557056202,0.579,0.516,3.95E-05,6,Kmt2e
Bod1l.1,1.56E-09,0.702659595,0.355,0.258,4.19E-05,6,Bod1l
Ep400.1,1.79E-09,0.742500632,0.415,0.269,4.81E-05,6,Ep400
Epn2.1,1.82E-09,-0.508172115,0.372,0.605,4.89E-05,6,Epn2
Larp4b,1.86E-09,0.709648167,0.415,0.259,4.98E-05,6,Larp4b
Stk39.1,1.94E-09,-0.6636501,0.224,0.449,5.20E-05,6,Stk39
Pum1,1.95E-09,0.68428022,0.399,0.315,5.22E-05,6,Pum1
Oxr1.3,1.98E-09,-0.430665506,0.475,0.7,5.32E-05,6,Oxr1
Grik1.4,2.10E-09,-1.141054328,0.082,0.254,5.63E-05,6,Grik1
Gng7,2.10E-09,-0.692796694,0.077,0.256,5.64E-05,6,Gng7
Jph1.4,2.12E-09,-0.728608258,0.186,0.404,5.69E-05,6,Jph1
Daam1.3,2.22E-09,-0.533178888,0.514,0.729,5.95E-05,6,Daam1
Srrm2.3,2.29E-09,0.426415642,0.76,0.733,6.14E-05,6,Srrm2
5330438D12Rik.1,2.29E-09,0.665420047,0.519,0.389,6.16E-05,6,5330438D12Rik
Ankrd28.3,2.35E-09,0.413196986,0.716,0.765,6.32E-05,6,Ankrd28
Nufip2.2,2.37E-09,0.667737704,0.339,0.255,6.37E-05,6,Nufip2
Sema6a.3,2.41E-09,-0.331848191,0.322,0.554,6.47E-05,6,Sema6a
Kdm5a,2.56E-09,0.731853346,0.366,0.239,6.88E-05,6,Kdm5a
Cfl2.2,2.87E-09,0.671439504,0.399,0.245,7.71E-05,6,Cfl2
Fnip2.4,3.11E-09,0.693273077,0.421,0.324,8.35E-05,6,Fnip2
Srgap3.3,3.33E-09,-0.402824073,0.175,0.37,8.94E-05,6,Srgap3
Phactr1.3,3.54E-09,-0.30909329,0.552,0.763,9.51E-05,6,Phactr1
Siah1a,3.55E-09,0.752412442,0.295,0.144,9.53E-05,6,Siah1a
Cdk12,3.56E-09,0.611219571,0.47,0.364,9.56E-05,6,Cdk12
Macf1.3,3.60E-09,-0.487570723,0.393,0.622,9.66E-05,6,Macf1
Serbp1.1,3.90E-09,0.720018736,0.317,0.161,0.00010455,6,Serbp1
Dnm3.1,4.00E-09,-0.277367389,0.809,0.936,0.000107289,6,Dnm3
Rab7,4.08E-09,0.672991251,0.273,0.158,0.000109482,6,Rab7
Ptcd3,4.13E-09,0.681597686,0.262,0.131,0.000110757,6,Ptcd3
Nkain1.1,4.16E-09,-0.632815758,0.355,0.573,0.000111673,6,Nkain1
Atp6v0d1,4.23E-09,0.713226192,0.268,0.147,0.000113598,6,Atp6v0d1
Fam102a.1,4.35E-09,-0.536807901,0.175,0.383,0.000116689,6,Fam102a
Ythdf3,4.68E-09,0.670970752,0.383,0.243,0.000125577,6,Ythdf3
Rab14.1,4.77E-09,0.757585411,0.361,0.213,0.000127903,6,Rab14
Psmd11,4.86E-09,0.67775812,0.322,0.185,0.000130344,6,Psmd11
Neat1.2,4.91E-09,-0.304724997,0.798,0.923,0.000131822,6,Neat1
Zc3h15,4.92E-09,0.692151497,0.251,0.137,0.000132103,6,Zc3h15
Jakmip3.2,5.03E-09,-0.577140232,0.24,0.462,0.000135044,6,Jakmip3
Ehbp1.2,5.80E-09,0.556721817,0.508,0.425,0.00015555,6,Ehbp1
Arid5b.1,5.91E-09,0.769486764,0.437,0.335,0.000158501,6,Arid5b
Ptgds.5,6.28E-09,-0.832450813,0.508,0.698,0.000168555,6,Ptgds
Galnt7.4,6.61E-09,-0.736687385,0.148,0.347,0.000177319,6,Galnt7
Nfatc3.1,6.61E-09,0.765852306,0.355,0.219,0.000177505,6,Nfatc3
Ppfia2.3,7.00E-09,0.707888881,0.273,0.283,0.000187864,6,Ppfia2
Zfp292,7.28E-09,0.612064998,0.399,0.29,0.000195339,6,Zfp292
Vcp.1,7.96E-09,0.690667671,0.295,0.171,0.00021358,6,Vcp
Pim3,7.98E-09,0.72634714,0.257,0.164,0.000214086,6,Pim3
B3galt5.4,8.15E-09,-0.75840393,0.131,0.321,0.000218778,6,B3galt5
Mob3b.4,8.64E-09,-0.860988513,0.104,0.287,0.000231802,6,Mob3b
Plekhg3.1,9.06E-09,-0.501998041,0.197,0.401,0.000243061,6,Plekhg3
Tcea1.1,9.28E-09,0.675435112,0.344,0.202,0.000249053,6,Tcea1
Dync1i2,9.30E-09,0.645908619,0.399,0.282,0.000249681,6,Dync1i2
Syne1.3,9.42E-09,0.702625934,0.328,0.253,0.000252691,6,Syne1
Lrrn1.2,1.00E-08,-0.537945121,0.115,0.293,0.000268997,6,Lrrn1
Cntnap2,1.01E-08,1.279421207,0.262,0.189,0.00026976,6,Cntnap2
Smarca2,1.05E-08,0.607536599,0.377,0.315,0.000281964,6,Smarca2
Scamp5.3,1.11E-08,-0.448564496,0.153,0.339,0.000299019,6,Scamp5
Chka,1.13E-08,0.671627426,0.295,0.211,0.000303525,6,Chka
Trps1.3,1.14E-08,-0.578873643,0.208,0.419,0.000304745,6,Trps1
Otud7a.4,1.17E-08,-0.452469524,0.443,0.661,0.000312671,6,Otud7a
Insc.2,1.25E-08,-0.663408935,0.169,0.373,0.000334166,6,Insc
Stxbp3.2,1.26E-08,-0.692876001,0.208,0.41,0.000337104,6,Stxbp3
Qdpr.3,1.26E-08,-0.700059309,0.191,0.398,0.00033816,6,Qdpr
Chordc1,1.29E-08,0.669743517,0.301,0.171,0.000345322,6,Chordc1
Lmtk2,1.31E-08,0.747051514,0.268,0.13,0.000351226,6,Lmtk2
Usp54.1,1.34E-08,-0.553005968,0.481,0.683,0.000358242,6,Usp54
Ubxn4.1,1.45E-08,0.659298072,0.399,0.26,0.000387989,6,Ubxn4
Ddx42,1.51E-08,0.63422133,0.268,0.145,0.00040557,6,Ddx42
Kcnab1.3,1.56E-08,-0.442304128,0.426,0.643,0.000419195,6,Kcnab1
Slc16a7.1,1.56E-08,-0.748139979,0.12,0.309,0.000419201,6,Slc16a7
Acsl3.1,1.59E-08,0.747224353,0.377,0.232,0.000425688,6,Acsl3
Osbpl1a,1.60E-08,-0.576983795,0.328,0.549,0.000428483,6,Osbpl1a
Eprs,1.62E-08,0.624881784,0.251,0.15,0.000435693,6,Eprs
Ldlrad3.2,1.71E-08,-0.71082201,0.142,0.337,0.000459526,6,Ldlrad3
Dock10.3,1.78E-08,0.242478917,0.918,0.983,0.000478213,6,Dock10
Plxdc2.3,1.88E-08,-0.292741914,0.765,0.907,0.000505226,6,Plxdc2
Uhrf2.1,1.89E-08,0.668843103,0.344,0.23,0.0005075,6,Uhrf2
Kif6.3,1.90E-08,-0.744243861,0.142,0.336,0.000510081,6,Kif6
Srsf11.1,1.93E-08,0.588392951,0.443,0.396,0.000517377,6,Srsf11
Otud4.1,2.02E-08,0.650044963,0.279,0.177,0.000541188,6,Otud4
Fez1.3,2.04E-08,-0.748919481,0.148,0.328,0.000547504,6,Fez1
Ywhae.1,2.06E-08,0.718107008,0.41,0.252,0.000553097,6,Ywhae
Tra2b.1,2.10E-08,0.614791313,0.355,0.243,0.000562903,6,Tra2b
Bicc1.2,2.22E-08,-0.658249204,0.109,0.291,0.000595323,6,Bicc1
Gprc5b.4,2.22E-08,-0.704700769,0.153,0.341,0.000596818,6,Gprc5b
Il1rap.1,2.25E-08,-0.322686632,0.486,0.698,0.00060499,6,Il1rap
Pakap.4,2.29E-08,-0.363512474,0.639,0.822,0.000614509,6,Pakap
Calm2,2.34E-08,0.716027118,0.279,0.159,0.000628508,6,Calm2
Lats1,2.35E-08,0.670749969,0.257,0.137,0.000630377,6,Lats1
Mapk8ip3,2.35E-08,0.668865599,0.317,0.2,0.000630649,6,Mapk8ip3
Gm26936.4,2.38E-08,-0.715380101,0.191,0.395,0.000639744,6,Gm26936
Fnip1,2.47E-08,0.609654447,0.481,0.359,0.000661899,6,Fnip1
Cltc,2.68E-08,0.680401618,0.339,0.201,0.00071896,6,Cltc
Rab28.1,2.73E-08,0.716407224,0.306,0.163,0.000731892,6,Rab28
Larp4,2.79E-08,0.683897242,0.251,0.136,0.000749571,6,Larp4
Mettl7a1.4,2.80E-08,-0.679039672,0.142,0.334,0.000752572,6,Mettl7a1
Gria4.3,2.97E-08,-0.809158127,0.175,0.372,0.000796109,6,Gria4
Babam2.1,3.00E-08,-0.345692057,0.208,0.392,0.000803935,6,Babam2
Zfhx2.4,3.09E-08,-0.671600629,0.104,0.282,0.000829189,6,Zfhx2
Bcas3.2,3.20E-08,-0.382516575,0.399,0.612,0.000857555,6,Bcas3
Naa15.1,3.33E-08,0.703298586,0.322,0.206,0.000892421,6,Naa15
Hnrnpr,3.41E-08,0.635330102,0.361,0.276,0.000914631,6,Hnrnpr
Atp5a1,3.54E-08,0.696502743,0.251,0.135,0.000950366,6,Atp5a1
Adipor2.4,3.60E-08,-0.657989909,0.563,0.73,0.000965018,6,Adipor2
Crppa.1,3.82E-08,-0.64437954,0.169,0.366,0.001024427,6,Crppa
Tspan5.4,3.83E-08,-0.500199185,0.383,0.598,0.001027156,6,Tspan5
Gramd1b.2,4.32E-08,-0.669337776,0.115,0.295,0.001158934,6,Gramd1b
Fubp1,4.68E-08,0.586079363,0.503,0.397,0.001256596,6,Fubp1
Otud7b,4.70E-08,-0.484419578,0.525,0.721,0.001261116,6,Otud7b
Snx24.3,4.88E-08,0.626796262,0.393,0.296,0.001309657,6,Snx24
Lrrc8c.1,4.93E-08,0.720011861,0.29,0.181,0.001323699,6,Lrrc8c
Csnk2a1,4.99E-08,0.622756168,0.366,0.232,0.001339987,6,Csnk2a1
Golga4,5.07E-08,0.652680609,0.366,0.219,0.001361034,6,Golga4
Kndc1.3,5.18E-08,-0.570055604,0.262,0.471,0.001390777,6,Kndc1
Rsrc2,6.33E-08,0.678003894,0.388,0.26,0.001698431,6,Rsrc2
Mink1.1,6.35E-08,-0.492389392,0.219,0.417,0.001702952,6,Mink1
Ppil4,6.41E-08,0.652521188,0.251,0.133,0.001720766,6,Ppil4
Pak1.3,6.53E-08,-0.474298111,0.672,0.828,0.001753378,6,Pak1
Hspa4,6.69E-08,0.665704385,0.284,0.174,0.001795482,6,Hspa4
Scaf4.1,6.76E-08,0.654689582,0.29,0.174,0.001813192,6,Scaf4
Ewsr1,6.95E-08,0.535889061,0.464,0.384,0.001864275,6,Ewsr1
Hnrnpm,7.00E-08,0.544989441,0.404,0.323,0.001879651,6,Hnrnpm
Rab21,7.06E-08,0.70263865,0.279,0.149,0.001894136,6,Rab21
Prkcq.3,7.08E-08,-0.5388595,0.18,0.373,0.001899443,6,Prkcq
Srsf3.1,7.23E-08,0.662691311,0.295,0.202,0.001940782,6,Srsf3
Ermn.3,7.35E-08,-0.658589775,0.262,0.459,0.001973319,6,Ermn
Opalin.3,7.41E-08,-0.573649329,0.284,0.493,0.001987209,6,Opalin
Fbxw7,8.19E-08,0.799203477,0.295,0.149,0.002197208,6,Fbxw7
Clmn.3,8.33E-08,-0.452797851,0.53,0.728,0.002234348,6,Clmn
Dhx9,8.46E-08,0.654796494,0.257,0.123,0.002269407,6,Dhx9
Elavl1.1,8.84E-08,0.655547229,0.311,0.193,0.00237281,6,Elavl1
Map4k4.1,8.96E-08,-0.391059319,0.47,0.675,0.002404099,6,Map4k4
Inpp5f.4,9.26E-08,-0.634288301,0.29,0.49,0.002484502,6,Inpp5f
Sfswap.1,9.99E-08,0.618121929,0.41,0.297,0.002679482,6,Sfswap
Nipa1.3,1.02E-07,-0.720837745,0.109,0.278,0.002744684,6,Nipa1
Zfp280c.1,1.09E-07,-0.647260898,0.246,0.442,0.002925066,6,Zfp280c
Galnt2.1,1.09E-07,0.639034769,0.328,0.197,0.002926912,6,Galnt2
Hbs1l.1,1.14E-07,0.64205066,0.273,0.161,0.003072212,6,Hbs1l
Gm48370.1,1.17E-07,-0.702904416,0.104,0.274,0.003129399,6,Gm48370
Nlgn1,1.21E-07,-0.328386201,0.443,0.647,0.003238747,6,Nlgn1
Ino80.1,1.26E-07,0.575938704,0.399,0.274,0.003382286,6,Ino80
Ankrd44.1,1.31E-07,0.471617913,0.262,0.244,0.00351243,6,Ankrd44
Msi2.1,1.31E-07,0.520040077,0.344,0.293,0.003515907,6,Msi2
Gm15478.1,1.32E-07,-0.638653109,0.115,0.288,0.003551625,6,Gm15478
Rbm6.1,1.32E-07,0.462668866,0.552,0.521,0.003551908,6,Rbm6
Dcc.3,1.35E-07,-0.571447046,0.23,0.428,0.003624239,6,Dcc
Rap1a.3,1.37E-07,-0.609667544,0.262,0.461,0.003665649,6,Rap1a
Bmp2k.2,1.37E-07,-0.593247705,0.208,0.403,0.003686312,6,Bmp2k
Map4k3.1,1.39E-07,0.612177578,0.295,0.221,0.003738143,6,Map4k3
Pard3.3,1.39E-07,-0.456756864,0.464,0.668,0.003738315,6,Pard3
Baz1b,1.46E-07,0.486921013,0.311,0.268,0.00391291,6,Baz1b
Nfe2l3,1.52E-07,-0.435433933,0.175,0.362,0.00408226,6,Nfe2l3
Slc25a27.3,1.63E-07,-0.627330567,0.175,0.363,0.004362868,6,Slc25a27
Dip2b.1,1.65E-07,-0.334795314,0.612,0.793,0.004440961,6,Dip2b
Arfgef2.3,1.73E-07,0.54602421,0.399,0.309,0.004630379,6,Arfgef2
Dcaf1,1.76E-07,0.681723195,0.262,0.143,0.00472768,6,Dcaf1
Faf1,1.86E-07,0.575351378,0.519,0.406,0.004995429,6,Faf1
Neo1,1.87E-07,-0.529099252,0.366,0.568,0.005028271,6,Neo1
C4b.2,1.90E-07,-0.715955317,0.153,0.333,0.005092526,6,C4b
Prkca.1,1.93E-07,-0.304704263,0.426,0.626,0.00517957,6,Prkca
Tmcc2,1.95E-07,-0.524593193,0.098,0.259,0.005226885,6,Tmcc2
Med13.1,2.02E-07,0.492262705,0.311,0.273,0.005432531,6,Med13
Dop1b.2,2.03E-07,-0.502358798,0.131,0.303,0.005453982,6,Dop1b
Psma3.1,2.05E-07,0.623124644,0.339,0.227,0.005489594,6,Psma3
Sox10.1,2.08E-07,0.460766149,0.459,0.449,0.005569008,6,Sox10
Cnot2,2.10E-07,0.548372423,0.366,0.293,0.005633097,6,Cnot2
Cuedc1.2,2.11E-07,-0.696176823,0.148,0.323,0.005671023,6,Cuedc1
Gab1.1,2.33E-07,-0.542461398,0.656,0.786,0.006240262,6,Gab1
Myo1e.4,2.43E-07,-0.482238076,0.169,0.347,0.006517816,6,Myo1e
Mtss1.3,2.44E-07,-0.671443995,0.12,0.29,0.006544225,6,Mtss1
Phactr3.3,2.52E-07,-0.507425992,0.24,0.433,0.006775338,6,Phactr3
Gabbr1.1,2.62E-07,-0.469031981,0.175,0.354,0.007043719,6,Gabbr1
Vps50,2.63E-07,0.650320377,0.273,0.165,0.007057793,6,Vps50
Sumo1,2.73E-07,0.716746749,0.29,0.166,0.007320888,6,Sumo1
Mef2a.1,2.79E-07,0.612367808,0.503,0.356,0.007482244,6,Mef2a
Abhd17b.2,2.80E-07,-0.55414033,0.388,0.578,0.007526378,6,Abhd17b
Apba1,2.94E-07,-0.563645641,0.35,0.552,0.007876488,6,Apba1
Zfp207,2.96E-07,0.524445417,0.311,0.26,0.007935776,6,Zfp207
Myrf.1,2.96E-07,-0.618566053,0.191,0.378,0.007939771,6,Myrf
Specc1.3,3.04E-07,-0.588328218,0.251,0.448,0.00816366,6,Specc1
Klf9.1,3.09E-07,0.519795045,0.268,0.232,0.008284357,6,Klf9
Bcas1os2.3,3.10E-07,-0.576509115,0.142,0.316,0.008316185,6,Bcas1os2
Scaper.2,3.12E-07,-0.478705958,0.186,0.361,0.008371183,6,Scaper
Ppm1a,3.25E-07,0.630642657,0.322,0.184,0.008716205,6,Ppm1a
Cmip.1,3.31E-07,0.619906819,0.415,0.31,0.008870901,6,Cmip
4930402H24Rik.1,3.33E-07,-0.224616771,0.546,0.733,0.00893246,6,4930402H24Rik
Tmtc2.3,3.37E-07,-0.218358643,0.361,0.553,0.009036113,6,Tmtc2
9330111N05Rik.5,3.38E-07,-1.495012246,0.104,0.251,0.00908073,6,9330111N05Rik
Rftn1.4,3.39E-07,-0.674049577,0.208,0.397,0.0090947,6,Rftn1
Myo9b.1,3.44E-07,0.652596588,0.295,0.171,0.009241569,6,Myo9b
Stard13.3,3.45E-07,0.389496459,0.563,0.588,0.009263238,6,Stard13
Ubl3.1,3.52E-07,0.648580906,0.306,0.206,0.009435314,6,Ubl3
Dlg1.3,3.56E-07,-0.29614972,0.596,0.776,0.009557125,6,Dlg1
Snd1.1,3.88E-07,0.498701241,0.317,0.277,0.010415375,6,Snd1
Ubash3b.1,4.01E-07,-0.486585731,0.29,0.487,0.01075942,6,Ubash3b
9330159F19Rik.3,4.04E-07,-0.702512264,0.175,0.352,0.010836512,6,9330159F19Rik
Ptp4a2,4.29E-07,0.599672738,0.306,0.188,0.011509323,6,Ptp4a2
Trim44.1,4.36E-07,0.561878979,0.459,0.345,0.011710226,6,Trim44
Dnaja2,4.45E-07,0.649362328,0.29,0.155,0.011928335,6,Dnaja2
Slc20a2.3,4.57E-07,-0.582497733,0.23,0.419,0.01226846,6,Slc20a2
Elovl7.3,4.62E-07,-0.547138598,0.251,0.445,0.01238711,6,Elovl7
Wscd1,4.75E-07,-0.487782122,0.202,0.384,0.012753087,6,Wscd1
Ccny,4.76E-07,0.558851917,0.311,0.214,0.01278364,6,Ccny
Ppp4r3b,4.80E-07,0.532879615,0.306,0.229,0.012883279,6,Ppp4r3b
Abl1.3,5.10E-07,-0.626731067,0.186,0.367,0.01368183,6,Abl1
Nrxn1.4,5.16E-07,0.942138831,0.41,0.382,0.013836068,6,Nrxn1
Rsrp1,5.16E-07,0.282916136,0.628,0.72,0.013853251,6,Rsrp1
Hbp1,5.23E-07,0.600666625,0.322,0.218,0.014045593,6,Hbp1
Erp44,5.44E-07,0.632283872,0.251,0.136,0.014593955,6,Erp44
Cnot1.1,5.47E-07,0.492321697,0.355,0.284,0.014683942,6,Cnot1
Prrg1.5,5.88E-07,-0.680053918,0.098,0.255,0.015783768,6,Prrg1
Kif3a.2,6.22E-07,-0.606673398,0.142,0.313,0.016682919,6,Kif3a
Galnt5.2,7.03E-07,-0.698162912,0.098,0.253,0.018868648,6,Galnt5
Ift43.1,7.55E-07,-0.310311986,0.137,0.276,0.020259568,6,Ift43
Tppp.2,7.56E-07,-0.583525226,0.153,0.326,0.020274935,6,Tppp
Mboat2.2,7.56E-07,-0.623097788,0.12,0.283,0.020298022,6,Mboat2
Pld1.2,7.62E-07,-0.615006509,0.153,0.326,0.020445847,6,Pld1
Adap1.3,7.71E-07,-0.494421977,0.186,0.363,0.020677785,6,Adap1
Tfeb.1,8.12E-07,-0.523896385,0.104,0.259,0.021786326,6,Tfeb
Spata5,8.24E-07,0.672503394,0.295,0.175,0.022119395,6,Spata5
Tut7,8.25E-07,0.611086527,0.273,0.167,0.022139481,6,Tut7
Dmd.1,8.29E-07,-0.230102689,0.197,0.364,0.022254817,6,Dmd
Pten.1,8.33E-07,0.600119377,0.448,0.287,0.02236224,6,Pten
Kcna6.2,8.36E-07,-0.344543274,0.235,0.407,0.022425095,6,Kcna6
Ppp1r21,8.46E-07,-0.599148809,0.235,0.421,0.022700435,6,Ppp1r21
Opa1,8.74E-07,0.536472901,0.273,0.21,0.023453702,6,Opa1
Qrich1,8.81E-07,0.627578888,0.35,0.222,0.023650259,6,Qrich1
Ccdc50.1,8.85E-07,-0.442595369,0.35,0.545,0.023734683,6,Ccdc50
Dennd5b.1,9.33E-07,-0.633317073,0.175,0.35,0.025049361,6,Dennd5b
Khdc4.1,9.39E-07,0.605740603,0.257,0.152,0.025197774,6,Khdc4
Acyp2.3,9.49E-07,-0.748714544,0.219,0.401,0.025466762,6,Acyp2
Sort1.2,9.68E-07,-0.56233664,0.279,0.467,0.02597165,6,Sort1
Pds5a.1,9.77E-07,0.457230713,0.339,0.32,0.026208479,6,Pds5a
Tasor2.1,9.94E-07,0.610028706,0.29,0.185,0.026660369,6,Tasor2
Rabgap1l.2,9.96E-07,-0.423658199,0.388,0.582,0.026724288,6,Rabgap1l
Fryl.3,9.97E-07,-0.344562433,0.503,0.69,0.026753014,6,Fryl
Luc7l,1.04E-06,0.610621427,0.311,0.185,0.027806191,6,Luc7l
Braf.2,1.06E-06,0.526263225,0.443,0.357,0.028435285,6,Braf
Acot7.3,1.07E-06,-0.595865064,0.104,0.259,0.028672984,6,Acot7
Bclaf1.2,1.11E-06,0.487024109,0.421,0.351,0.029693292,6,Bclaf1
Skap2.4,1.14E-06,-0.447081232,0.137,0.293,0.030477265,6,Skap2
Shisa4.3,1.16E-06,-0.571743482,0.153,0.323,0.031177221,6,Shisa4
Ccdc88a.2,1.17E-06,-0.186821199,0.464,0.634,0.031352129,6,Ccdc88a
Slco3a1.4,1.17E-06,-0.502341573,0.235,0.419,0.031412765,6,Slco3a1
Ywhag,1.25E-06,0.58505591,0.262,0.128,0.033538023,6,Ywhag
Pja2.1,1.31E-06,0.567370899,0.273,0.201,0.035109917,6,Pja2
Ankib1,1.31E-06,-0.508433988,0.383,0.571,0.03515955,6,Ankib1
Chd8.1,1.32E-06,0.547587284,0.301,0.205,0.035449169,6,Chd8
Mycbp2.4,1.33E-06,-0.395035063,0.579,0.749,0.035675524,6,Mycbp2
Sptbn1,1.38E-06,-0.449747007,0.448,0.637,0.036902946,6,Sptbn1
Csnk1a1,1.43E-06,0.517519419,0.492,0.409,0.038367812,6,Csnk1a1
Ncoa1.2,1.43E-06,-0.31434485,0.268,0.443,0.038491719,6,Ncoa1
Zfand6.3,1.47E-06,-0.436017552,0.153,0.312,0.039391268,6,Zfand6
Slc48a1.1,1.51E-06,-0.454501948,0.169,0.333,0.040414018,6,Slc48a1
Dnmt3a.3,1.54E-06,-0.153565582,0.262,0.407,0.041278751,6,Dnmt3a
Gpbp1,1.64E-06,0.562020652,0.273,0.224,0.043962194,6,Gpbp1
Rhoa,1.69E-06,0.612442912,0.257,0.134,0.045255994,6,Rhoa
Atp1b3.2,1.82E-06,0.502800826,0.421,0.344,0.048711939,6,Atp1b3
Rbm27,2.00E-06,0.589535718,0.328,0.181,0.053689253,6,Rbm27
A230057D06Rik.3,2.07E-06,-0.815773951,0.131,0.277,0.055548264,6,A230057D06Rik
Pikfyve,2.10E-06,0.59817085,0.301,0.181,0.056426065,6,Pikfyve
Sfmbt1,2.14E-06,0.651676314,0.262,0.137,0.057475649,6,Sfmbt1
Atxn10.1,2.21E-06,0.586189868,0.311,0.231,0.059418648,6,Atxn10
Ppp2r3a.1,2.22E-06,-0.260174247,0.536,0.713,0.05949342,6,Ppp2r3a
Impact,2.29E-06,0.542837076,0.344,0.218,0.061370349,6,Impact
Ppp4r3a,2.29E-06,0.572497636,0.317,0.186,0.061567205,6,Ppp4r3a
Gm48678,2.30E-06,-0.532368006,0.437,0.623,0.061795391,6,Gm48678
Pum2.1,2.34E-06,0.496723935,0.35,0.272,0.062721295,6,Pum2
Ppp6r3.1,2.44E-06,0.536919292,0.361,0.322,0.065604201,6,Ppp6r3
Gm32036.1,2.46E-06,-0.456474998,0.153,0.31,0.066065176,6,Gm32036
Oaz1,2.47E-06,0.619944522,0.251,0.133,0.06619869,6,Oaz1
Bin1.2,2.61E-06,-0.144774565,0.727,0.869,0.069997391,6,Bin1
Ppp2r5e,2.70E-06,0.613630004,0.404,0.272,0.07248123,6,Ppp2r5e
Nup214,2.80E-06,0.583541711,0.257,0.169,0.075103831,6,Nup214
2610035D17Rik.1,2.87E-06,-0.335624229,0.35,0.533,0.076956784,6,2610035D17Rik
Cpm.2,3.00E-06,-0.629755007,0.164,0.327,0.080450493,6,Cpm
Ncor1,3.08E-06,0.405191898,0.552,0.508,0.082774658,6,Ncor1
Gm37240.3,3.22E-06,0.657430084,0.377,0.275,0.086431582,6,Gm37240
Slc9a9.2,3.24E-06,-0.376765901,0.24,0.412,0.086858731,6,Slc9a9
Slc22a23.2,3.26E-06,-0.488894058,0.301,0.484,0.087571949,6,Slc22a23
Pbx1.1,3.48E-06,0.188913074,0.191,0.272,0.093376212,6,Pbx1
Ywhaq.2,3.54E-06,-0.410119628,0.372,0.557,0.095046239,6,Ywhaq
9130019P16Rik.3,3.64E-06,-0.567374353,0.12,0.27,0.097744891,6,9130019P16Rik
Hhip.4,3.66E-06,-0.584493579,0.126,0.279,0.098197489,6,Hhip
Lrrc8d.2,3.68E-06,-0.284562443,0.213,0.364,0.098693878,6,Lrrc8d
Secisbp2l.3,3.78E-06,-0.328501681,0.213,0.372,0.101387469,6,Secisbp2l
Pls1.1,3.87E-06,-0.41215639,0.328,0.511,0.103842578,6,Pls1
Chd7.2,4.04E-06,-0.154619196,0.35,0.496,0.108433191,6,Chd7
Dlgap1,4.05E-06,0.895127942,0.284,0.183,0.10867494,6,Dlgap1
Dock1.3,4.20E-06,0.351423792,0.77,0.774,0.112823975,6,Dock1
Ston2,4.24E-06,-0.572663706,0.109,0.257,0.113809396,6,Ston2
Ttc7b.1,4.26E-06,0.635187791,0.366,0.242,0.114231739,6,Ttc7b
Smad4,4.34E-06,0.596896604,0.295,0.185,0.116574108,6,Smad4
Cul3,4.47E-06,0.530286706,0.322,0.21,0.119924209,6,Cul3
St6gal1.3,4.64E-06,-0.307684974,0.415,0.594,0.12460086,6,St6gal1
Fbl.1,4.65E-06,0.604629582,0.268,0.151,0.124829508,6,Fbl
Ttr.2,4.89E-06,0.847028245,0.257,0.248,0.131268775,6,Ttr
Itsn2.1,4.98E-06,-0.555124842,0.508,0.662,0.133752344,6,Itsn2
Nfx1,5.03E-06,0.59465112,0.344,0.237,0.134904734,6,Nfx1
Fbxo7.3,5.26E-06,0.479180928,0.372,0.314,0.141125586,6,Fbxo7
Atp11b,5.54E-06,0.624485354,0.311,0.202,0.148547959,6,Atp11b
